transaction_id,account_number,customer_id,trade_date,settlement_date,symbol,security_name,transaction_type,quantity,price_per_share,total_amount,currency,commission,tax,account_type,broker_id,market,timestamp,client_notes,risk_rating
TXN000601,ACC-743095,CUST_626,17/06/2024,,SLV,iShares Silver Trust,DIVIDEND,789,0.203,160.54,USD,23.96,0.00,Corporate,BRK003,NYSE ARCA,2024-06-17T10:41:03Z,Tax loss harvesting,Med
TXN000602,ACC-978862,CUST_549,07-21-2024,2024.07.23,WFC,Wells Fargo & Co,BUY,376,39.31,"$-14,781.43",USD,17.44,0.00,Individual,BRK001,NYSE,2024-07-21T10:32:25Z,Long-term investment,Low
TXN000603,ACC-341177,CUST_647,12-18-2024,2024.12.20,GOOGL,Alphabet Inc Class A,SELL,380,$127.87,"48,591.20",USD,48.83,298.73,Joint,BRK004,NASDAQ,2024-12-18T09:47:53Z,Rebalancing,Low
TXN000604,ACC-303721,CUST_852,06-11-2024,2024-11-09,PEP,PepsiCo Inc,SELL,235,$166.0431,"39,020.12",USD,15.13,579.09,Trust,BRK004,NASDAQ,2024-11-06T15:05:14Z,Risk management,
TXN000605,ACC-398239,CUST_930,12-25-2024,2024.12.28,VTI,Vanguard Total Stock Market ETF,BUY,391,$247.5729,"-96,800.99",USD,32.33,0.00,Individual,BRK004,NYSE ARCA,2024-12-25T09:25:49Z,,Very High
TXN000606,ACC-774044,CUST_319,19/06/2024,,PEP,PepsiCo Inc,DIVIDEND,147,2.848,418.71,USD,15.38,,Trust,BRK005,NASDAQ,2024-06-19T10:09:25Z,Portfolio diversification,Very High
TXN000607,ACC-617386,CUST_259,29-07-2024,30-Jul-2024,PFE,Pfizer Inc,SELL,307,31.889976,"9,790.22",USD,25.33,0.00,Retirement,BRK005,NYSE,2024-07-29T16:20:41Z,,HIGH
TXN000608,ACC-875615,CUST_751,02/11/2024,,BTC-USD,Bitcoin USD,DIVIDEND,180,3.808745,685.57,USD,13.10,0.00,Individual,BRK002,CRYPTO,2024-02-11T16:55:07Z,,Very High
TXN000609,ACC-942167,CUST_538,06/09/2024,,PFE,Pfizer Inc,DIVIDEND,59,1.55,91.69,USD,26.77,0.00,Corporate,BRK003,NYSE,2024-09-06T14:39:56Z,Quarterly rebalancing,Med
TXN000610,ACC-818299,CUST_210,10-Nov-2024,,GBP/USD,British Pound US Dollar,DIVIDEND,523,1.132024,$592.05,USD,21.51,0.00,Retirement,BRK002,FOREX,2024-11-10T16:00:20Z,Rebalancing,Med
TXN000611,ACC-105874,CUST_320,12-25-2024,,NVDA,NVIDIA Corporation,DIVIDEND,519,$1.7221,$893.76,USD,8.06,0.00,Trust,BRK005,NASDAQ,2024-12-25T10:22:40Z,Profit taking,High
TXN000612,ACC-387918,CUST_292,06-08-2024,,QQQ,Invesco QQQ Trust,DIVIDEND,310,$2.8495,$883.33,USD,37.08,0.00,Retirement,BRK001,NASDAQ,2024-08-06T10:46:13Z,,High
TXN000613,ACC-647689,CUST_602,2024.11.26,,SPY,SPDR S&P 500 ETF,DIVIDEND,656,3.06,$2009.59,USD,53.33,0.00,Joint,BRK004,NYSE ARCA,2024-11-26T11:00:50Z,,Very High
TXN000614,ACC-744794,CUST_151,14/03/2024,15/03/2024,EUR/USD,Euro US Dollar,BUY,240523,1.085819,"-261,164.53",USD,26.27,0.00,Trust,BRK003,FOREX,2024-03-14T10:15:35Z,Estate planning,
TXN000615,ACC-979387,CUST_535,06/11/2024,,CRM,Salesforce Inc,DIVIDEND,220,$4.73,"1,041.24",USD,46.68,0.00,Retirement,BRK004,NYSE,2024-06-11T16:31:44Z,Quarterly rebalancing,Med
TXN000616,ACC-286659,CUST_26,06 July 2024,,KO,The Coca-Cola Company,DIVIDEND,484,1.147522,$555.40,USD,32.99,0.00,Retirement,BRK004,NYSE,2024-07-06T11:59:47Z,Profit taking,MEDIUM
TXN000617,ACC-105887,CUST_601,07-Jun-2024,2024-06-10,TSLA,Tesla Inc,SELL,18,252.81293,"4,550.63",USD,37.36,49.94,Corporate,BRK003,NASDAQ,2024-06-07T09:55:45Z,Market timing,Low
TXN000618,ACC-282212,CUST_485,11/27/2024,,GOOGL,Alphabet Inc Class A,SELL,79,$173.66,"$13,718.82",USD,40.28,243.70,Individual,BRK004,NASDAQ,2024-11-27T09:28:40Z,Tax loss harvesting,Medium
TXN000619,ACC-993990,CUST_199,2024-12-01,,SPY,SPDR S&P 500 ETF,DIVIDEND,374,$4.50,$1682.59,USD,13.46,0.00,Joint,BRK003,NYSE ARCA,2024-12-01T09:42:25Z,Quarterly rebalancing,Med
TXN000620,ACC-898273,CUST_514,16-03-2024,03-18-2024,MSFT,Microsoft Corporation,BUY,210,$382.65,"-80,355.66",USD,13.65,,Individual,BRK003,NASDAQ,2024-03-16T14:07:21Z,,
TXN000621,ACC-194960,CUST_187,14/02/2024,,SPY,SPDR S&P 500 ETF,DIVIDEND,70,3.86,269.99,USD,44.44,0.00,Retirement,BRK003,NYSE ARCA,2024-02-14T10:56:46Z,Dollar cost averaging,HIGH
TXN000622,ACC-497735,CUST_723,26/05/2024,05-28-2024,BAC,Bank of America Corp,BUY,140,$41.7055,"$-5,838.77",USD,49.18,0.00,Retirement,BRK003,NYSE,2024-05-26T16:16:05Z,Market timing,
TXN000623,ACC-648450,CUST_461,19/11/2024,,GOOGL,Alphabet Inc Class A,DIVIDEND,600,$2.8867,$1732.01,USD,54.69,0.00,Trust,BRK003,NASDAQ,2024-11-19T12:21:44Z,Risk management,
TXN000624,ACC-320958,CUST_265,21 April 2024,24/04/2024,BAC,Bank of America Corp,BUY,240,$34.5042,$-8281.01,USD,34.34,0.00,Corporate,BRK005,NYSE,2024-04-21T09:20:44Z,,low
TXN000625,ACC-598593,CUST_343,06/21/2024,23/06/2024,META,Meta Platforms Inc,SELL,225,312.806777,"70,381.52",USD,45.46,959.97,Trust,BRK004,NASDAQ,2024-06-21T12:16:46Z,Tax loss harvesting,HIGH
TXN000626,ACC-414754,CUST_42,04/29/2024,2024.05.02,BTC-USD,Bitcoin USD,SELL,1.641096,$55757.66,"$91,503.66",USD,13.32,1276.73,Joint,BRK002,CRYPTO,2024-04-29T11:42:21Z,Long-term investment,High
TXN000627,ACC-931377,CUST_785,13-Mar-2024,14/03/2024,ETH-USD,Ethereum USD,SELL,1.721512,$2400.81,"4,133.03",USD,20.38,73.84,Trust,BRK001,CRYPTO,2024-03-13T11:43:35Z,Tax loss harvesting,Very High
TXN000628,ACC-267069,CUST_353,21 February 2024,,BOND_10Y,US Treasury 10 Year,DIVIDEND,267,4.572882,"$1,220.96",USD,38.42,0.00,Trust,BRK002,BOND,2024-02-21T15:08:20Z,Rebalancing,Medium
TXN000629,ACC-959613,CUST_691,2024.08.05,2024-08-08,BOND_10Y,US Treasury 10 Year,BUY,312,97.217,"-30,331.69",USD,13.91,0.00,Retirement,BRK003,BOND,2024-08-05T14:32:52Z,,MEDIUM
TXN000630,ACC-776936,CUST_236,11 March 2024,03/13/2024,NVDA,NVIDIA Corporation,BUY,335,569.793328,-190880.76,USD,13.99,0.00,Retirement,BRK003,NASDAQ,2024-03-11T15:43:52Z,Dollar cost averaging,
TXN000631,ACC-815485,CUST_530,24 February 2024,02/27/2024,PEP,PepsiCo Inc,BUY,208,$173.12,"-36,008.41",USD,45.18,0.00,Individual,BRK002,NASDAQ,2024-02-24T11:36:32Z,Portfolio diversification,MEDIUM
TXN000632,ACC-802750,CUST_412,2024-08-04,08/07/2024,WFC,Wells Fargo & Co,SELL,411,47.072721,$19346.89,USD,50.41,323.38,Corporate,BRK005,NYSE,2024-08-04T10:50:11Z,Risk management,MEDIUM
TXN000633,ACC-257692,CUST_8,21-06-2024,,NVDA,NVIDIA Corporation,DIVIDEND,795,4.374,"$3,477.18",USD,26.74,0.00,Trust,BRK003,NASDAQ,2024-06-21T10:55:31Z,Long-term investment,Low
TXN000634,ACC-453854,CUST_692,2024-05-31,2024.06.02,BOND_10Y,US Treasury 10 Year,SELL,167,$95.18,15894.26,USD,19.88,0.00,Individual,BRK003,BOND,2024-05-31T15:15:11Z,,Low
TXN000635,ACC-763664,CUST_506,08-08-2024,09 August 2024,QQQ,Invesco QQQ Trust,SELL,168,354.064098,"59,482.77",USD,23.64,1168.99,Individual,BRK004,NASDAQ,2024-08-08T10:21:59Z,Dollar cost averaging,Med
TXN000636,ACC-123470,CUST_189,05/11/2024,12-05-2024,DIS,The Walt Disney Company,SELL,316,114.85,"$36,291.83",USD,30.70,314.15,Individual,BRK003,NYSE,2024-05-11T12:48:59Z,Year-end selling,HIGH
TXN000637,ACC-625927,CUST_688,2024.01.24,2024-01-26,ORCL,Oracle Corporation,BUY,10,$112.22,-1122.15,USD,44.10,0.00,Retirement,BRK003,NYSE,2024-01-24T16:38:50Z,Tax loss harvesting,
TXN000638,ACC-843449,CUST_333,04/23/2024,26 April 2024,SLV,iShares Silver Trust,SELL,326,25.879142,"8,436.60",USD,34.76,102.37,Joint,BRK001,NYSE ARCA,2024-04-23T14:20:22Z,Rebalancing,MEDIUM
TXN000639,ACC-320869,CUST_546,23/12/2024,12/24/2024,CVX,Chevron Corporation,SELL,288,$158.94,45775.16,USD,54.25,0.00,Joint,BRK003,NYSE,2024-12-23T13:48:20Z,Portfolio diversification,
TXN000640,ACC-274833,CUST_640,2024.06.29,01 July 2024,BTC-USD,Bitcoin USD,BUY,3.753468,$69638.81,"$-261,387.04",USD,31.88,0.00,Trust,BRK005,CRYPTO,2024-06-29T10:25:13Z,,Medium
TXN000641,ACC-266846,CUST_786,2024.07.24,27-07-2024,QQQ,Invesco QQQ Trust,BUY,186,381.94035,"$-71,040.91",USD,36.51,0.00,Corporate,BRK005,NASDAQ,2024-07-24T15:14:54Z,Estate planning,Med
TXN000642,ACC-571288,CUST_161,2024.03.31,02 April 2024,WFC,Wells Fargo & Co,BUY,350,48.12,-16843.33,USD,50.36,0.00,Trust,BRK005,NYSE,2024-03-31T15:26:12Z,Market timing,low
TXN000643,ACC-627812,CUST_83,2024.11.02,03 November 2024,AAPL,Apple Inc,SELL,488,$184.2182,89898.46,USD,23.51,1640.89,Trust,BRK005,NASDAQ,2024-11-02T12:54:58Z,,Med
TXN000644,ACC-283722,CUST_484,12-30-2024,12-31-2024,SPY,SPDR S&P 500 ETF,BUY,236,457.760,"$-108,031.41",USD,17.25,0.00,Joint,BRK004,NYSE ARCA,2024-12-30T11:29:32Z,Estate planning,Very High
TXN000645,ACC-267003,CUST_251,08/24/2024,,AAPL,Apple Inc,DIVIDEND,743,2.091,$1553.69,USD,30.99,0.00,Trust,BRK004,NASDAQ,2024-08-24T15:16:56Z,Short-term trade,Medium
TXN000646,ACC-967962,CUST_744,31-01-2024,2024-02-03,PEP,PepsiCo Inc,SELL,367,$167.27,61387.16,USD,51.37,712.13,Individual,BRK001,NASDAQ,2024-01-31T13:48:52Z,Estate planning,High
TXN000647,ACC-484265,CUST_423,02-Dec-2024,03-12-2024,AMZN,Amazon.com Inc,BUY,329,143.885028,"$-47,338.17",USD,39.69,0.00,Trust,BRK004,NASDAQ,2024-12-02T13:21:18Z,Tax loss harvesting,Very High
TXN000648,ACC-723303,CUST_37,12/03/2024,,GBP/USD,British Pound US Dollar,SELL,305456,1.34,408705.34,USD,23.14,7835.65,Retirement,BRK005,FOREX,2024-03-12T16:45:28Z,Rebalancing,
TXN000649,ACC-736956,CUST_300,15-07-2024,,XOM,Exxon Mobil Corp,BUY,156,100.29,"$-15,645.48",USD,12.42,0.00,Individual,BRK003,NYSE,2024-07-15T15:30:39Z,Tax loss harvesting,MEDIUM
TXN000650,ACC-496339,CUST_887,05/09/2024,,NFLX,Netflix Inc,DIVIDEND,545,4.496,$2450.30,USD,5.71,0.00,Individual,BRK003,NASDAQ,2024-09-05T13:13:14Z,,Very High
TXN000651,ACC-473818,CUST_511,2024-08-23,,DIS,The Walt Disney Company,DIVIDEND,851,$3.96,"$3,369.67",USD,49.91,0.00,Retirement,BRK003,NYSE,2024-08-23T15:40:06Z,Risk management,Low
TXN000652,ACC-660730,CUST_867,10/02/2024,10-05-2024,PEP,PepsiCo Inc,BUY,409,$164.8938,$-67441.58,USD,41.97,0.00,Retirement,BRK002,NASDAQ,2024-10-02T11:02:38Z,,HIGH
TXN000653,ACC-868959,CUST_851,02/02/2024,,GBP/USD,British Pound US Dollar,SELL,317063,1.27,$403544.67,USD,43.08,2612.57,Individual,BRK003,FOREX,2024-02-02T12:30:07Z,Portfolio diversification,Medium
TXN000654,ACC-668714,CUST_604,20 April 2024,,WFC,Wells Fargo & Co,DIVIDEND,490,4.319582,2116.59,USD,10.58,0.00,Trust,BRK002,NYSE,2024-04-20T09:16:48Z,Dollar cost averaging,HIGH
TXN000655,ACC-606755,CUST_527,25-05-2024,,BAC,Bank of America Corp,DIVIDEND,331,3.421429,"1,132.49",USD,30.15,0.00,Trust,BRK001,NYSE,2024-05-25T16:00:20Z,Risk management,High
TXN000656,ACC-168744,CUST_779,09-08-2024,12/08/2024,TSLA,Tesla Inc,SELL,56,203.231,11380.96,USD,43.14,142.57,Corporate,BRK005,NASDAQ,2024-08-09T10:43:19Z,Profit taking,HIGH
TXN000657,ACC-439492,CUST_161,2024.04.08,11/04/2024,PEP,PepsiCo Inc,BUY,265,$166.5136,"$-44,126.11",USD,54.06,0.00,Joint,BRK004,NASDAQ,2024-04-08T12:59:16Z,,
TXN000658,ACC-449933,CUST_745,30-Jun-2024,2024.07.02,ETH-USD,Ethereum USD,SELL,9.399933,$2011.3451,"$18,906.51",USD,7.77,277.68,Retirement,BRK004,CRYPTO,2024-06-30T09:52:45Z,,
TXN000659,ACC-972993,CUST_383,13-Jan-2024,01-16-2024,BTC-USD,Bitcoin USD,SELL,6.175941,62911.611591,388538.39,USD,27.01,2376.46,Retirement,BRK003,CRYPTO,2024-01-13T16:02:49Z,Year-end selling,HIGH
TXN000660,ACC-393750,CUST_622,2024.10.27,,GOOGL,Alphabet Inc Class A,BUY,276,140.561516,-38794.98,USD,23.47,0.00,Corporate,BRK001,NASDAQ,2024-10-27T11:56:47Z,,HIGH
TXN000661,ACC-718458,CUST_307,10-20-2024,22-10-2024,BOND_10Y,US Treasury 10 Year,BUY,419,100.57,-42137.47,USD,19.57,0.00,Individual,BRK002,BOND,2024-10-20T14:54:23Z,Portfolio diversification,Medium
TXN000662,ACC-338742,CUST_472,04-Jul-2024,,NVDA,NVIDIA Corporation,DIVIDEND,315,$1.35,$425.64,USD,42.38,0.00,Individual,BRK002,NASDAQ,2024-07-04T15:27:25Z,Estate planning,Medium
TXN000663,ACC-637145,CUST_383,2024.01.09,,GOOGL,Alphabet Inc Class A,DIVIDEND,384,$3.97,1525.12,USD,29.60,0.00,Joint,BRK003,NASDAQ,2024-01-09T10:36:05Z,Estate planning,Medium
TXN000664,ACC-987409,CUST_872,14 February 2024,,SLV,iShares Silver Trust,DIVIDEND,819,0.458,$375.19,USD,39.20,0.00,Corporate,BRK004,NYSE ARCA,2024-02-14T11:41:21Z,,HIGH
TXN000665,ACC-919056,CUST_710,2024-08-09,,VTI,Vanguard Total Stock Market ETF,DIVIDEND,688,$4.1583,"2,860.90",USD,5.94,0.00,Retirement,BRK003,NYSE ARCA,2024-08-09T11:16:54Z,,low
TXN000666,ACC-310062,CUST_789,21-Oct-2024,,CRM,Salesforce Inc,DIVIDEND,206,1.03,$211.22,USD,12.41,0.00,Corporate,BRK002,NYSE,2024-10-21T09:34:38Z,Long-term investment,Medium
TXN000667,ACC-443367,CUST_892,06-10-2024,2024.06.11,CVX,Chevron Corporation,BUY,120,169.730109,$-20367.61,USD,51.82,0.00,Retirement,BRK003,NYSE,2024-06-10T11:56:57Z,Short-term trade,Low
TXN000668,ACC-880080,CUST_875,2024.04.16,04-17-2024,GOOGL,Alphabet Inc Class A,SELL,303,166.259024,"$50,376.48",USD,45.72,0.00,Retirement,BRK005,NASDAQ,2024-04-16T10:10:48Z,,Med
TXN000669,ACC-432272,CUST_426,04-07-2024,,MSFT,Microsoft Corporation,DIVIDEND,311,$2.5928,$806.36,USD,52.24,0.00,Individual,BRK001,NASDAQ,2024-04-07T15:25:54Z,,low
TXN000670,ACC-555238,CUST_969,29-11-2024,,JPM,JPMorgan Chase & Co,DIVIDEND,709,4.070,$2885.51,USD,48.80,0.00,Individual,BRK003,NYSE,2024-11-29T09:09:54Z,,MEDIUM
TXN000671,ACC-263324,CUST_144,21 December 2024,,KO,The Coca-Cola Company,BUY,444,63.024,-27982.57,USD,41.99,0.00,Corporate,BRK003,NYSE,2024-12-21T11:26:11Z,,low
TXN000672,ACC-949681,CUST_685,02-Apr-2024,03 April 2024,CRM,Salesforce Inc,BUY,207,$216.33,-44779.51,USD,36.27,0.00,Corporate,BRK005,NYSE,2024-04-02T09:50:01Z,Portfolio diversification,MEDIUM
TXN000673,ACC-148758,CUST_553,12/07/2024,,META,Meta Platforms Inc,BUY,48,334.58,$-16059.76,USD,25.99,0.00,Individual,BRK001,NASDAQ,2024-07-12T16:26:54Z,Portfolio diversification,HIGH
TXN000674,ACC-592292,CUST_922,11/05/2024,,SPY,SPDR S&P 500 ETF,DIVIDEND,678,3.38,2288.46,USD,9.82,0.00,Trust,BRK005,NYSE ARCA,2024-05-11T11:14:32Z,,Very High
TXN000675,ACC-879286,CUST_98,25-07-2024,,CRM,Salesforce Inc,DIVIDEND,281,1.328286,$373.25,USD,41.50,0.00,Corporate,BRK003,NYSE,2024-07-25T13:48:57Z,,HIGH
TXN000676,ACC-707511,CUST_755,2024.01.18,2024-01-19,XOM,Exxon Mobil Corp,BUY,18,$98.5739,-1774.33,USD,46.77,0.00,Retirement,BRK002,NYSE,2024-01-18T14:00:36Z,,low
TXN000677,ACC-956675,CUST_995,2024.10.22,24 October 2024,ETH-USD,Ethereum USD,BUY,2.793773,2235.638,"-6,245.87",USD,43.43,0.00,Corporate,BRK003,CRYPTO,2024-10-22T13:21:51Z,Estate planning,High
TXN000678,ACC-800462,CUST_877,24-06-2024,25/06/2024,MSFT,Microsoft Corporation,SELL,500,311.350,155675.01,USD,27.87,2063.78,Corporate,BRK002,NASDAQ,2024-06-24T13:28:27Z,Short-term trade,MEDIUM
TXN000679,ACC-516869,CUST_840,09-18-2024,,AMZN,Amazon.com Inc,DIVIDEND,67,1.074,71.93,USD,42.23,0.00,Joint,BRK005,NASDAQ,2024-09-18T09:51:34Z,Profit taking,High
TXN000680,ACC-205002,CUST_697,03-25-2024,,DIS,The Walt Disney Company,DIVIDEND,674,2.177677,"$1,467.75",USD,15.11,0.00,Individual,BRK004,NYSE,2024-03-25T15:57:33Z,Portfolio diversification,
TXN000681,ACC-414565,CUST_1,08-02-2024,,JNJ,Johnson & Johnson,DIVIDEND,263,4.62,"1,215.84",USD,35.66,0.00,Individual,BRK001,NYSE,2024-02-08T11:09:30Z,Estate planning,low
TXN000682,ACC-777468,CUST_430,07-19-2024,,JPM,JPMorgan Chase & Co,SELL,142,$178.5343,$25351.87,USD,12.02,402.83,Joint,BRK002,NYSE,2024-07-19T16:09:43Z,,Very High
TXN000683,ACC-767687,CUST_121,23-09-2024,26 September 2024,GBP/USD,British Pound US Dollar,BUY,239780,$1.2732,"$-305,292.24",USD,19.94,0.00,Individual,BRK005,FOREX,2024-09-23T11:04:56Z,Year-end selling,HIGH
TXN000684,ACC-142961,CUST_391,05/10/2024,11 May 2024,XOM,Exxon Mobil Corp,SELL,116,113.961488,"13,219.53",USD,31.14,,Joint,BRK005,NYSE,2024-05-10T12:55:54Z,,MEDIUM
TXN000685,ACC-210299,CUST_886,23-05-2024,2024.05.25,CRM,Salesforce Inc,SELL,129,$253.36,"32,683.22",USD,54.15,0.00,Individual,BRK004,NYSE,2024-05-23T16:14:37Z,Dollar cost averaging,Very High
TXN000686,ACC-978090,CUST_580,2024.07.11,,GOOGL,Alphabet Inc Class A,DIVIDEND,908,3.98864,"3,621.68",USD,52.70,0.00,Joint,BRK001,NASDAQ,2024-07-11T12:23:37Z,Market timing,Medium
TXN000687,ACC-141801,CUST_356,27 November 2024,2024-11-30,NFLX,Netflix Inc,SELL,417,491.02955,$204759.32,USD,45.26,2350.01,Individual,BRK002,NASDAQ,2024-11-27T09:40:21Z,,High
TXN000688,ACC-864472,CUST_468,09-May-2024,,DIS,The Walt Disney Company,DIVIDEND,304,$1.4555,442.47,USD,44.19,0.00,Corporate,BRK004,NYSE,2024-05-09T11:13:35Z,Risk management,
TXN000689,ACC-918904,CUST_836,29 March 2024,04-01-2024,NFLX,Netflix Inc,BUY,157,$397.4801,"-62,404.38",USD,10.06,0.00,Individual,BRK004,NASDAQ,2024-03-29T16:40:11Z,Profit taking,MEDIUM
TXN000690,ACC-945044,CUST_449,04/07/2024,,META,Meta Platforms Inc,SELL,159,$228.47,$36326.49,USD,50.44,487.04,Joint,BRK005,NASDAQ,2024-07-04T15:39:44Z,,High
TXN000691,ACC-846235,CUST_613,2024.12.05,07-Dec-2024,NFLX,Netflix Inc,SELL,472,409.514,193290.38,USD,24.26,3101.20,Corporate,BRK005,NASDAQ,2024-12-05T14:14:28Z,Profit taking,Medium
TXN000692,ACC-799946,CUST_281,14 January 2024,,JPM,JPMorgan Chase & Co,DIVIDEND,301,4.388166,"1,320.84",USD,27.02,0.00,Retirement,BRK002,NYSE,2024-01-14T13:15:01Z,Portfolio diversification,Low
TXN000693,ACC-695681,CUST_197,30/07/2024,,NFLX,Netflix Inc,DIVIDEND,692,$2.9197,"$2,020.46",USD,50.12,,Trust,BRK003,NASDAQ,2024-07-30T13:27:23Z,Profit taking,MEDIUM
TXN000694,ACC-826871,CUST_138,06-13-2024,,PEP,PepsiCo Inc,DIVIDEND,148,$4.9070,726.23,USD,44.21,0.00,Joint,BRK004,NASDAQ,2024-06-13T14:06:51Z,Profit taking,Med
TXN000695,ACC-702154,CUST_857,28 January 2024,01/30/2024,SLV,iShares Silver Trust,SELL,88,$29.5316,"$2,598.78",USD,6.11,38.34,Corporate,BRK004,NYSE ARCA,2024-01-28T10:43:22Z,,High
TXN000696,ACC-863112,CUST_29,02 November 2024,,BTC-USD,Bitcoin USD,DIVIDEND,186,4.932412,917.43,USD,15.76,0.00,Trust,BRK003,CRYPTO,2024-11-02T13:21:14Z,Risk management,Med
TXN000697,ACC-814417,CUST_601,2024-06-10,06/12/2024,SLV,iShares Silver Trust,BUY,37,27.75,$-1026.61,USD,35.69,0.00,Joint,BRK004,NYSE ARCA,2024-06-10T12:15:38Z,Rebalancing,High
TXN000698,ACC-619018,CUST_747,02-Mar-2024,2024.03.05,MSFT,Microsoft Corporation,BUY,196,396.589674,"$-77,731.58",USD,39.82,0.00,Retirement,BRK003,NASDAQ,2024-03-02T10:19:22Z,,High
TXN000699,ACC-293531,CUST_267,07-24-2024,07/27/2024,JPM,JPMorgan Chase & Co,SELL,385,153.589,$59131.69,USD,9.70,1075.58,Individual,BRK005,NYSE,2024-07-24T14:06:10Z,,Low
TXN000700,ACC-104887,CUST_335,15-07-2024,,AAPL,Apple Inc,DIVIDEND,929,0.440,$408.77,USD,13.62,0.00,Joint,BRK004,NASDAQ,2024-07-15T12:22:06Z,Rebalancing,High
TXN000701,ACC-562104,CUST_724,31/03/2024,,DIS,The Walt Disney Company,SELL,276,$86.16,"23,781.05",USD,49.41,161.81,Corporate,BRK003,NYSE,2024-03-31T14:43:11Z,Rebalancing,Medium
TXN000702,ACC-302542,CUST_618,20-Mar-2024,,ETH-USD,Ethereum USD,DIVIDEND,448,3.941907,1765.97,USD,52.20,0.00,Joint,BRK001,CRYPTO,2024-03-20T12:23:09Z,,MEDIUM
TXN000703,ACC-143610,CUST_367,31 January 2024,,PEP,PepsiCo Inc,DIVIDEND,909,$2.9966,2723.87,USD,47.39,0.00,Individual,BRK003,NASDAQ,2024-01-31T15:48:34Z,Dollar cost averaging,Med
TXN000704,ACC-307661,CUST_300,2024.11.16,2024-11-18,VTI,Vanguard Total Stock Market ETF,SELL,165,224.562,37052.73,USD,33.06,355.28,Corporate,BRK001,NYSE ARCA,2024-11-16T09:12:05Z,Market timing,Med
TXN000705,ACC-772066,CUST_322,2024-01-25,2024-01-27,GOOGL,Alphabet Inc Class A,SELL,351,169.42,59468.09,USD,48.69,764.75,Retirement,BRK005,NASDAQ,2024-01-25T09:58:13Z,,MEDIUM
TXN000706,ACC-847016,CUST_328,02-07-2024,2024-02-10,EUR/USD,Euro US Dollar,BUY,210009,1.05,"-221,174.42",USD,15.30,0.00,Individual,BRK003,FOREX,2024-02-07T12:42:52Z,Tax loss harvesting,Low
TXN000707,ACC-489843,CUST_940,2024-07-24,27-07-2024,AMZN,Amazon.com Inc,BUY,217,175.277792,"$-38,035.28",USD,39.02,0.00,Corporate,BRK002,NASDAQ,2024-07-24T15:44:00Z,Dividend reinvestment,
TXN000708,ACC-298701,CUST_837,06-09-2024,2024-09-08,SLV,iShares Silver Trust,BUY,230,26.96,"$-6,200.80",USD,11.44,0.00,Retirement,BRK001,NYSE ARCA,2024-09-06T10:10:57Z,Short-term trade,Medium
TXN000709,ACC-876043,CUST_263,2024.12.14,,WFC,Wells Fargo & Co,DIVIDEND,926,2.894,$2679.41,USD,10.42,0.00,Individual,BRK004,NYSE,2024-12-14T10:35:54Z,Rebalancing,Very High
TXN000710,ACC-214655,CUST_115,2024-04-27,04/30/2024,DIS,The Walt Disney Company,SELL,316,$92.25,29151.81,USD,23.55,339.05,Individual,BRK005,NYSE,2024-04-27T12:46:20Z,,Very High
TXN000711,ACC-457928,CUST_881,08/05/2024,2024-05-11,QQQ,Invesco QQQ Trust,SELL,79,389.13,"$30,741.36",USD,52.34,257.57,Retirement,BRK003,NASDAQ,2024-05-08T09:55:28Z,,HIGH
TXN000712,ACC-683902,CUST_165,14-Mar-2024,2024-03-16,GOOGL,Alphabet Inc Class A,BUY,87,157.115174,$-13669.02,USD,41.20,0.00,Corporate,BRK003,NASDAQ,2024-03-14T11:57:06Z,Long-term investment,Low
TXN000713,ACC-953232,CUST_397,10/17/2024,10/18/2024,NFLX,Netflix Inc,BUY,422,352.969004,"$-148,952.92",USD,50.54,0.00,Joint,BRK004,NASDAQ,2024-10-17T15:28:58Z,Quarterly rebalancing,
TXN000714,ACC-767625,CUST_466,02/09/2024,,ETH-USD,Ethereum USD,DIVIDEND,279,$0.8076,225.32,USD,36.85,,Retirement,BRK004,CRYPTO,2024-09-02T11:23:47Z,,
TXN000715,ACC-530305,CUST_728,10-04-2024,10-06-2024,VTI,Vanguard Total Stock Market ETF,BUY,216,247.094055,-53372.32,USD,49.18,0.00,Trust,BRK004,NYSE ARCA,2024-10-04T15:29:23Z,Quarterly rebalancing,HIGH
TXN000716,ACC-315917,CUST_252,04-21-2024,24-Apr-2024,GLD,SPDR Gold Shares,BUY,281,216.014173,"$-60,699.98",USD,48.12,0.00,Trust,BRK003,NYSE ARCA,2024-04-21T12:25:09Z,Risk management,
TXN000717,ACC-912203,CUST_891,2024.11.15,18/11/2024,GOOGL,Alphabet Inc Class A,BUY,480,159.579,-76597.96,USD,30.88,0.00,Retirement,BRK004,NASDAQ,2024-11-15T12:24:36Z,Dollar cost averaging,Low
TXN000718,ACC-703003,CUST_801,11/04/2024,14/04/2024,BTC-USD,Bitcoin USD,SELL,4.867363,$61691.71,"$300,275.96",USD,35.52,3891.22,Individual,BRK001,CRYPTO,2024-04-11T10:01:00Z,,Medium
TXN000719,ACC-994016,CUST_93,09-Jun-2024,,NVDA,NVIDIA Corporation,DIVIDEND,268,$1.6071,$430.69,USD,8.30,0.00,Joint,BRK003,NASDAQ,2024-06-09T16:21:45Z,,HIGH
TXN000720,ACC-267575,CUST_923,18/03/2024,2024.03.21,BTC-USD,Bitcoin USD,BUY,5.52366,$40539.81,-223928.14,USD,28.48,0.00,Corporate,BRK002,CRYPTO,2024-03-18T11:58:28Z,,Medium
